movieId,userId,genres,title,tag,timestamp,rating
,111,,,,1519339011,3
,111,,,,1516143172,4.5
,111,,,,1516141304,4
,111,,,,1516139571,4
,111,,,,1516140914,4.5
,111,,,,1516141323,3.5
,111,,,,1516152357,4
,111,,,,1516140986,4
,111,,,,1516151622,3
,111,,,,1518640625,4
,111,,,,1516154940,3.5
,111,,,,1516144107,1.5
,111,,,,1516152698,0.5
,111,,,,1516140991,3.5
,111,,,,1516152773,4.5
,111,,,,1516141888,3
,111,,,,1516152757,5
,111,,,,1516141802,1.5
,111,,,,1516140751,2
,111,,,,1516140967,3.5
,111,,,,1516152801,2
,111,,,,1516156122,4
,111,,,,1516152401,2.5
,111,,,,1516143203,3.5
,111,,,,1516155906,5
,111,,,,1516152321,3.5
,111,,,,1516152501,3
,111,,,,1516141807,4.5
,111,,,,1516223101,3.5
,111,,,,1516151578,3
,111,,,,1516153265,1.5
,111,,,,1516151469,5
,111,,,,1516141819,1.5
,111,,,,1516141074,3.5
,111,,,,1516140844,4.5
,111,,,,1516151917,5
,111,,,,1516155080,3
,111,,,,1516141839,3
,111,,,,1516141083,3.5
,111,,,,1516153440,5
,111,,,,1516152708,3
,111,,,,1516140981,3.5
,111,,,,1516140726,3
,111,,,,1516153068,5
,111,,,,1516141256,4
,111,,,,1516151406,3.5
,111,,,,1516141247,2
,111,,,,1516140988,3.5
,111,,,,1516140989,4
,111,,,,1516141132,1.5
,111,,,,1516152440,1
,111,,,,1517441249,3
,111,,,,1516156322,3.5
,111,,,,1518661690,3
,111,,,,1516151579,2.5
,111,,,,1516141589,3
,111,,,,1516152852,4
,111,,,,1516153855,5
,111,,,,1517441181,4
,111,,,,1517441253,3.5
,111,,,,1516141359,4.5
,111,,,,1516141248,3
,111,,,,1516141354,3.5
,111,,,,1516155247,3
,111,,,,1516151619,3.5
,111,,,,1516156030,5
,111,,,,1516155233,4.5
,111,,,,1516141284,4
,111,,,,1516153598,4
,111,,,,1516144123,3
,111,,,,1516152915,3.5
,111,,,,1516151718,1.5
,111,,,,1517441418,4.5
,111,,,,1516140713,3.5
,111,,,,1516141098,4
,111,,,,1516143873,3.5
,111,,,,1516155074,3
,111,,,,1516152647,1.5
,111,,,,1516152324,3.5
,111,,,,1519081475,4.5
,111,,,,1516141212,5
,111,,,,1516152515,1.5
,111,,,,1516151853,4
,111,,,,1516140763,1
,111,,,,1516154994,4.5
,111,,,,1516141259,2.5
,111,,,,1516152203,3
,111,,,,1517441434,4
,111,,,,1516154908,3
,111,,,,1516152616,3.5
,111,,,,1516141427,4.5
,111,,,,1516155004,4
,111,,,,1516156129,2
,111,,,,1516153673,3.5
,111,,,,1516141188,3.5
,111,,,,1516153402,5
,111,,,,1516152167,1.5
,111,,,,1516151605,2
,111,,,,1516140887,4
,111,,,,1516153185,3
,111,,,,1517441307,2
,111,,,,1516154573,4.5
,111,,,,1516152911,4.5
,111,,,,1516154043,4.5
,111,,,,1516151905,3.5
,111,,,,1516141858,4.5
,111,,,,1516141346,3.5
,111,,,,1516152160,4.5
,111,,,,1516154009,3.5
,111,,,,1516153315,3.5
,111,,,,1516141204,5
,111,,,,1516141319,4
,111,,,,1516152122,3.5
,111,,,,1516151997,4
,111,,,,1516141597,4.5
,111,,,,1516154964,4.5
,111,,,,1516151647,2.5
,111,,,,1517441300,0.5
,111,,,,1516153603,5
,111,,,,1516153846,3
,111,,,,1516140978,5
,111,,,,1518640634,3.5
,111,,,,1516141922,4
,111,,,,1516151946,2.5
,111,,,,1518640638,3.5
,111,,,,1518812144,3
,111,,,,1517441274,2
,111,,,,1518812734,4
,111,,,,1516154905,4.5
,111,,,,1516156099,0.5
,111,,,,1516151714,4
,111,,,,1517441352,2.5
,111,,,,1516153480,5
,111,,,,1516144129,2.5
,111,,,,1516154972,2.5
,111,,,,1516141454,4.5
,111,,,,1516154961,3
,111,,,,1516143257,4
,111,,,,1516156057,2.5
,111,,,,1516143215,4.5
,111,,,,1516153690,4
,111,,,,1516141278,4.5
,111,,,,1516141049,3
,111,,,,1516152600,2.5
,111,,,,1516152290,3.5
,111,,,,1516156036,3.5
,111,,,,1517440309,4.5
,111,,,,1517441102,4.5
,111,,,,1516141867,4.5
,111,,,,1516141107,5
,111,,,,1517441167,4.5
,111,,,,1516152412,3.5
,111,,,,1517440334,4.5
,111,,,,1517440588,4.5
,111,,,,1516155084,3.5
,111,,,,1516143259,4
,111,,,,1516152736,3.5
,111,,,,1518661474,3
,111,,,,1516141018,5
,111,,,,1516140666,4
,111,,,,1516468597,4.5
,111,,,,1516153550,4.5
,111,,,,1517017782,4.5
,111,,,,1518812549,4.5
,111,,,,1517441199,4
,111,,,,1516156131,4
,111,,,,1517440338,4.5
,111,,,,1517440323,5
,111,,,,1516154005,5
,111,,,,1516156182,3
,111,,,,1516151775,2.5
,111,,,,1516156154,2.5
,111,,,,1517441246,3
,111,,,,1516152612,4.5
,111,,,,1516152809,5
,111,,,,1516156316,4
,111,,,,1516152351,3.5
,111,,,,1516151386,5
,111,,,,1516152201,3
,111,,,,1516140998,2.5
,111,,,,1516154900,2.5
,111,,,,1516152610,4
,111,,,,1516153517,2.5
,111,,,,1516141883,4
,111,,,,1516152286,2
,111,,,,1516151589,3.5
,111,,,,1516152695,2.5
,111,,,,1516154911,1.5
,111,,,,1518812095,3.5
,111,,,,1516156349,2
,111,,,,1516153520,4
,111,,,,1516141864,4.5
,111,,,,1518640686,4.5
,111,,,,1516153547,4.5
,111,,,,1516152423,1.5
,111,,,,1517441257,4
,111,,,,1516141184,5
,111,,,,1516153652,3
,111,,,,1516153382,4.5
,111,,,,1517441156,4
,111,,,,1516153930,4
,111,,,,1516141804,4.5
,111,,,,1516153545,4
,111,,,,1516140736,2.5
,111,,,,1516156390,4.5
,111,,,,1516468503,4
,111,,,,1516153694,2
,111,,,,1516151381,4.5
,111,,,,1516153573,3
,111,,,,1516152764,4.5
,111,,,,1516153857,2.5
,111,,,,1516152353,0.5
,111,,,,1516141954,4.5
,111,,,,1517441228,4.5
,111,,,,1516153411,4.5
,111,,,,1516154500,1.5
,111,,,,1516154833,3.5
,111,,,,1516152850,5
,111,,,,1518812627,4.5
,111,,,,1516154665,4.5
,111,,,,1517441197,4.5
,111,,,,1516141918,4.5
,111,,,,1516153346,4.5
,111,,,,1516154577,5
,111,,,,1516154885,4.5
,111,,,,1516153304,4.5
,111,,,,1516154574,4
,111,,,,1517441316,4
,111,,,,1516156050,0.5
,111,,,,1518812112,4.5
,111,,,,1517439943,4
,111,,,,1516154513,4
,111,,,,1516151400,4.5
,111,,,,1516153370,4.5
,111,,,,1516141946,0.5
,111,,,,1516141949,4.5
,111,,,,1516153691,4
,111,,,,1516153933,4.5
,111,,,,1516468575,3.5
,111,,,,1516156395,4
,111,,,,1516141936,4
,111,,,,1517440858,4
,111,,,,1516153655,4.5
,111,,,,1517441031,4
,111,,,,1516154968,4.5
,111,,,,1516156268,2.5
,111,,,,1517440967,4
,111,,,,1516153478,4
,111,,,,1516153472,3
,111,,,,1516153444,4
,111,,,,1517440905,4
,111,,,,1517440937,2
,111,,,,1517440974,3
,111,,,,1517440869,3
,111,,,,1518812389,4
,111,,,,1517440909,1
,111,,,,1517440867,4.5
,111,,,,1517440199,3.5
,111,,,,1516156387,3
,111,,,,1516154838,4
,111,,,,1517440897,2.5
,111,,,,1517440969,4
,111,,,,1516153469,3.5
,111,,,,1517440862,1.5
,111,,,,1516154835,4
,111,,,,1517440844,4
,111,,,,1518812200,3.5
,111,,,,1516154871,3.5
,111,,,,1516155015,4
,111,,,,1518640589,3.5
,111,,,,1518661395,4.5
,111,,,,1517440756,3.5
,111,,,,1517440808,1.5
,111,,,,1517440686,2.5
,111,,,,1517440678,2.5
,111,,,,1517440660,3.5
,111,,,,1517440658,3.5
,111,,,,1517440654,4.5
,111,,,,1518640587,3.5
,111,,,,1518812074,4
,112,,,,1442535639,3
,112,,,,1513989948,1.5
,112,,,,1513989933,4.5
,112,,,,1513990003,4.5
,112,,,,1513989967,0.5
,112,,,,1513989970,4
,112,,,,1513989975,2
,112,,,,1513989973,2.5
,112,,,,1442535842,5
,112,,,,1513989966,0.5
,112,,,,1513989927,0.5
,112,,,,1442535846,5
,112,,,,1442535839,5
,112,,,,1513989987,4
,112,,,,1513989977,1.5
,112,,,,1513989997,4
,112,,,,1442535826,3.5
,112,,,,1513989961,4
,112,,,,1442535835,4
,112,,,,1513989954,1.5
,112,,,,1513989947,2
,112,,,,1513989909,2.5
,112,,,,1513989951,1.5
,112,,,,1513989915,4.5
,112,,,,1442535777,5
,112,,,,1513989961,4
,112,,,,1513989930,4
,112,,,,1513989999,0.5
,112,,,,1513989925,2.5
,112,,,,1513989982,1.5
,112,,,,1442535627,3.5
,112,,,,1513989921,0.5
,112,,,,1513989941,0.5
,112,,,,1513989944,4
,112,,,,1442535631,5
,112,,,,1513989990,4.5
,112,,,,1513989983,3.5
,112,,,,1442535629,4
,112,,,,1513989917,3.5
,112,,,,1442535837,5
,112,,,,1513989994,1.5
,112,,,,1442535776,5
,112,,,,1442535778,5
,112,,,,1442535785,5
,112,,,,1442535641,4
,112,,,,1513989988,4
,112,,,,1513989973,4
,112,,,,1444606649,5
,112,,,,1442535853,5
,112,,,,1442535637,5
,112,,,,1444606653,5
,112,,,,1513990140,4
,112,,,,1442535783,5
,112,,,,1442535787,5
,112,,,,1442535781,5
,112,,,,1442535780,5
,112,,,,1518888241,4.5
,112,,,,1518888237,4
,112,,,,1518888248,3.5
,112,,,,1518888239,4
,112,,,,1518888233,4.5
,112,,,,1518888246,5
,112,,,,1518888243,4
,112,,,,1444606663,5
,112,,,,1444606676,3.5
,113,,,,980051838,3
,113,,,,980051660,1
,113,,,,980051704,3
,113,,,,980051838,3
,113,,,,980051988,2
,113,,,,980051522,1
,113,,,,980051922,3
,113,,,,980087884,4
,113,,,,980051546,3
,113,,,,980051734,4
,113,,,,980051862,3
,113,,,,980087884,4
,113,,,,980051660,5
,113,,,,980051638,5
,113,,,,980051862,5
,113,,,,980051894,4
,113,,,,980051777,4
,113,,,,980051499,3
,113,,,,980051801,5
,113,,,,980051961,3
,113,,,,980051922,2
,113,,,,980051988,2
,113,,,,980051938,3
,113,,,,980051263,4
,113,,,,980051777,4
,113,,,,980051988,3
,113,,,,980051922,3
,113,,,,980051757,4
,113,,,,980087838,4
,113,,,,980306846,5
,113,,,,980307343,4
,113,,,,980307343,5
,113,,,,980307093,4
,113,,,,980307023,5
,113,,,,980306937,5
,113,,,,980306890,5
,113,,,,980306923,5
,113,,,,980306890,5
,113,,,,980307023,5
,113,,,,980306890,5
,113,,,,980307165,5
,113,,,,980307201,5
,113,,,,980307261,3
,113,,,,980051894,2
,113,,,,980087938,5
,113,,,,980087902,3
,113,,,,980307343,4
,113,,,,980051638,5
,113,,,,980051459,4
,113,,,,980051704,5
,113,,,,980087865,5
,113,,,,980087838,5
,113,,,,980307379,2
,113,,,,980087865,5
,113,,,,980306983,4
,113,,,,980306846,4
,113,,,,980051734,3
,113,,,,980307113,4
,113,,,,980051320,4
,113,,,,980051421,4
,113,,,,980051961,4
,113,,,,980051757,5
,113,,,,980306983,3
,113,,,,980051638,1
,113,,,,980307560,2
,113,,,,980051341,3
,113,,,,980051894,5
,113,,,,980051922,4
,113,,,,980307560,2
,113,,,,980051480,4
,113,,,,980307528,5
,113,,,,980051638,2
,113,,,,980307560,1
,113,,,,980051734,3
,113,,,,980051734,5
,113,,,,980051838,4
,113,,,,980051862,4
,113,,,,980051704,2
,113,,,,980051838,4
,113,,,,980051757,3
,113,,,,980051961,4
,113,,,,980051704,5
,113,,,,980306890,4
,113,,,,980087938,4
,113,,,,980051368,4
,113,,,,980306846,5
,113,,,,980307456,4
,113,,,,980306890,5
,113,,,,980051801,4
,113,,,,980307093,5
,113,,,,980051522,5
,113,,,,980051734,3
,113,,,,980307343,4
,113,,,,980051801,4
,113,,,,980051894,1
,113,,,,980051988,3
,113,,,,980307472,5
,113,,,,980307560,5
,113,,,,980051922,2
,113,,,,980051234,1
,113,,,,980051234,2
,113,,,,980307472,4
,113,,,,980307472,3
,113,,,,980307201,5
,113,,,,980051368,1
,113,,,,980307560,1
,113,,,,980051320,5
,113,,,,980306846,5
,113,,,,980051660,3
,113,,,,980307528,3
,113,,,,980306983,5
,113,,,,980051988,2
,113,,,,980051704,2
,113,,,,980307140,4
,113,,,,980051263,3
,113,,,,980306983,3
,113,,,,980307456,4
,113,,,,980307140,5
,113,,,,980087865,4
,113,,,,980307165,5
,113,,,,980307140,4
,113,,,,980307528,4
,113,,,,980087902,4
,113,,,,980087865,4
,113,,,,980051546,5
,113,,,,980307165,5
,113,,,,980087865,4
,113,,,,980051421,3
,113,,,,980306846,5
,113,,,,980051480,4
,113,,,,980307456,4
,113,,,,980087838,4
,113,,,,980051459,1
,113,,,,980051565,2
,113,,,,980051421,5
,113,,,,980051546,3
,113,,,,980051421,4
,113,,,,980051522,3
,113,,,,980051421,5
,113,,,,980051421,5
,113,,,,980051499,4
,113,,,,980087736,4
,113,,,,980087736,1
,113,,,,980087736,3
,113,,,,980051234,3
,113,,,,980087693,1
,113,,,,980087663,1
,113,,,,980087663,4
,113,,,,980087663,3
,113,,,,980087663,2
,114,,,,1485387458,3.5
,114,,,,1485387708,3
,114,,,,1485390580,3.5
,114,,,,1485388367,3.5
,114,,,,1485390946,4
,114,,,,1485387728,4
,114,,,,1485391393,2
,114,,,,1485388146,4
,114,,,,1485391411,4
,114,,,,1485388209,4
,114,,,,1485391404,3
,114,,,,1485387906,4
,114,,,,1485388167,4.5
,114,,,,1485388105,3.5
,114,,,,1485388153,3.5
,114,,,,1485388542,4.5
,114,,,,1485388273,4
,114,,,,1485387711,3.5
,114,,,,1485387886,2
,114,,,,1485387657,3.5
,114,,,,1485387866,3
,114,,,,1485387480,2.5
,114,,,,1485388534,0.5
,114,,,,1485388020,4.5
,114,,,,1485388142,3
,114,,,,1485388121,2.5
,114,,,,1485387872,3.5
,114,,,,1485387585,3.5
,114,,,,1485387538,5
,114,,,,1485387499,3.5
,114,,,,1485387617,3.5
,115,,,,970756771,4
,115,,,,958574098,5
,115,,,,957760059,2
,115,,,,958574203,3
,115,,,,970756534,2
,115,,,,957647972,3
,115,,,,957648436,4
,115,,,,959800922,5
,115,,,,944954937,5
,115,,,,944950805,4
,115,,,,944951378,4
,115,,,,970839149,4
,115,,,,957647313,1
,115,,,,944951450,2
,115,,,,970756771,4
,115,,,,944953733,5
,115,,,,944951378,5
,115,,,,944951378,5
,115,,,,948322710,4
,115,,,,958574098,5
,115,,,,944951378,3
,115,,,,957647972,5
,115,,,,966978103,5
,115,,,,944958085,3
,115,,,,948322663,4
,115,,,,944953733,2
,115,,,,957647314,1
,115,,,,970838729,2
,115,,,,944958086,4
,115,,,,949126947,5
,115,,,,944950887,4
,115,,,,959801035,5
,115,,,,966978689,5
,115,,,,944959028,5
,115,,,,959801072,5
,115,,,,957759878,1
,115,,,,944951378,5
,115,,,,959800922,5
,115,,,,957648380,2
,115,,,,959800666,1
,115,,,,944951378,5
,115,,,,959800946,5
,115,,,,970838690,2
,115,,,,944952139,5
,115,,,,959800666,2
,115,,,,944953733,5
,115,,,,944953431,4
,115,,,,958574203,5
,115,,,,972251571,3
,115,,,,944950887,4
,115,,,,957648208,4
,115,,,,965425190,4
,115,,,,957647369,4
,115,,,,957647634,4
,115,,,,977610853,3
,115,,,,948322710,5
,115,,,,977610946,5
,115,,,,944950739,3
,115,,,,965425136,2
,115,,,,944950805,5
,115,,,,963848471,4
,115,,,,970423947,4
,115,,,,965425392,4
,115,,,,966977847,4
,115,,,,948322711,3
,115,,,,948322747,3
,115,,,,944958832,5
,115,,,,957647396,2
,115,,,,955845509,3
,115,,,,944958662,4
,115,,,,948322663,3
,115,,,,959800759,4
,115,,,,945304932,2
,115,,,,957647531,4
,115,,,,955845457,2
,115,,,,958345549,3
,115,,,,957647342,4
,115,,,,957647483,3
,115,,,,963848249,3
,115,,,,965425111,1
,115,,,,944950887,5
,115,,,,944950887,5
,115,,,,959800880,4
,115,,,,959800667,1
,115,,,,963848350,4
,115,,,,944953571,3
,115,,,,970838955,5
,115,,,,959801072,4
,115,,,,957647602,5
,115,,,,963706776,3
,115,,,,970838871,5
,115,,,,966977811,3
,115,,,,970423896,3
,115,,,,948322663,5
,115,,,,948322397,4
,115,,,,965425216,4
,115,,,,957648404,4
,115,,,,963706826,4
,115,,,,970423833,4
,115,,,,970838690,3
,115,,,,957648208,5
,115,,,,970838955,5
,115,,,,972251868,5
,115,,,,977610136,5
,115,,,,972251638,4
,115,,,,970838852,5
,115,,,,959800971,3
,115,,,,977610102,3
,115,,,,977610599,4
,115,,,,977610173,4
,115,,,,977610244,4
,115,,,,977610040,5
,116,,,,1337200325,3.5
,116,,,,1337199584,3.5
,116,,,,1337199701,1
,116,,,,1337200317,4
,116,,,,1337199965,4.5
,116,,,,1337199802,3.5
,116,,,,1337199840,2.5
,116,,,,1337199980,4.5
,116,,,,1337200251,4
,116,,,,1337199672,4
,116,,,,1337199834,5
,116,,,,1337199774,3.5
,116,,,,1337199695,3
,116,,,,1337199676,4
,116,,,,1337199829,3
,116,,,,1337199734,2
,116,,,,1337199887,4
,116,,,,1337199338,5
,116,,,,1337199910,3.5
,116,,,,1337199708,4
,116,,,,1337199720,4.5
,116,,,,1337199284,2
,116,,,,1337199369,4.5
,116,,,,1337199815,4
,116,,,,1337199715,2.5
,116,,,,1337199795,1.5
,116,,,,1337195933,3
,116,,,,1337200265,1
,116,,,,1337195966,3
,116,,,,1337200404,5
,116,,,,1337199890,3.5
,116,,,,1337195837,1
,116,,,,1337195649,4.5
,116,,,,1337200060,5
,116,,,,1337200232,3
,116,,,,1337199877,4
,116,,,,1337199765,5
,116,,,,1337199455,2.5
,116,,,,1337200139,3
,116,,,,1337200259,2
,116,,,,1337199782,4.5
,116,,,,1337199396,3.5
,116,,,,1337199881,4
,116,,,,1337195909,3.5
,116,,,,1337199432,1.5
,116,,,,1337195944,4
,116,,,,1337200241,4.5
,116,,,,1337200040,5
,116,,,,1337200011,2.5
,116,,,,1337200215,3.5
,116,,,,1337200350,4.5
,116,,,,1337195975,3
,116,,,,1337195952,3.5
,116,,,,1337195721,4
,116,,,,1337199937,3.5
,116,,,,1337199824,4
,116,,,,1337200360,3
,116,,,,1337199946,4.5
,116,,,,1337200219,4
,116,,,,1337196051,3
,116,,,,1337200394,5
,116,,,,1337200195,2
,116,,,,1337195923,3.5
,116,,,,1337200069,4.5
,116,,,,1337200075,1.5
,116,,,,1337200338,4.5
,116,,,,1337196091,4
,116,,,,1337200223,2
,116,,,,1337200381,3
,116,,,,1337199960,0.5
,116,,,,1337199899,3.5
,116,,,,1337196130,5
,116,,,,1337200152,3
,116,,,,1337196211,3
,116,,,,1337200378,2
,116,,,,1337196056,2.5
,116,,,,1337199860,4.5
,116,,,,1337199976,2.5
,116,,,,1337197329,2.5
,116,,,,1337200051,4
,116,,,,1337200037,3.5
,116,,,,1337199544,3.5
,116,,,,1337200005,4
,116,,,,1337200417,4
,116,,,,1337199535,4.5
,116,,,,1337197582,2.5
,116,,,,1337197383,4
,117,,,,844163002,3
,117,,,,844163663,3
,117,,,,844163754,3
,117,,,,844163102,3
,117,,,,844163615,4
,117,,,,844162850,3
,117,,,,844162970,4
,117,,,,844163037,3
,117,,,,844162892,2
,117,,,,844162913,4
,117,,,,844163712,4
,117,,,,844163204,3
,117,,,,844162955,3
,117,,,,844163454,3
,117,,,,844163102,3
,117,,,,844162955,3
,117,,,,844163693,4
,117,,,,844163037,2
,117,,,,844162892,4
,117,,,,844163082,3
,117,,,,844162933,4
,117,,,,844163754,3
,117,,,,844163122,4
,117,,,,844163663,4
,117,,,,844163693,3
,117,,,,844162850,5
,117,,,,844163019,4
,117,,,,844162743,4
,117,,,,844163019,3
,117,,,,844162770,3
,117,,,,844163061,3
,117,,,,844162955,3
,117,,,,844162832,3
,117,,,,844162770,3
,117,,,,844163061,3
,117,,,,844163061,3
,117,,,,844162832,3
,117,,,,844163019,3
,117,,,,844163102,2
,117,,,,844163082,3
,117,,,,844163122,4
,117,,,,844162913,3
,117,,,,844163216,3
,117,,,,844163734,3
,117,,,,844162793,2
,117,,,,844163082,3
,117,,,,844162985,3
,117,,,,844163156,3
,117,,,,844163543,4
,117,,,,844163019,4
,117,,,,844162832,4
,117,,,,844163082,3
,117,,,,844163061,3
,117,,,,844163663,3
,117,,,,844162970,4
,117,,,,844163156,4
,117,,,,844163156,3
,117,,,,844163204,4
,117,,,,844163543,3
,117,,,,844163002,3
,117,,,,844162850,2
,117,,,,844162811,4
,117,,,,844163082,3
,117,,,,844162744,4
,117,,,,844162870,4
,117,,,,844162970,3
,117,,,,844162811,3
,117,,,,844163454,3
,117,,,,844162811,5
,117,,,,844162793,3
,117,,,,844163136,3
,117,,,,844162832,3
,117,,,,844162770,2
,117,,,,844162793,3
,117,,,,844162955,3
,117,,,,844163121,3
,117,,,,844162810,4
,117,,,,844162955,3
,117,,,,844163543,4
,117,,,,844162870,4
,117,,,,844162892,3
,117,,,,844163136,4
,117,,,,844162892,3
,117,,,,844162744,4
,117,,,,844162870,3
,117,,,,844162933,3
,117,,,,844162985,3
,117,,,,844162810,3
,117,,,,844162970,4
,117,,,,844163002,3
,117,,,,844162850,3
,117,,,,844162793,4
,117,,,,844163002,3
,117,,,,844163511,3
,117,,,,844162832,4
,117,,,,844163102,3
,117,,,,844163664,5
,117,,,,844163168,4
,117,,,,844162892,4
,117,,,,844163019,3
,117,,,,844163615,4
,117,,,,844163156,3
,117,,,,844163712,3
,117,,,,844162933,5
,117,,,,844163511,3
,117,,,,844163615,3
,117,,,,844163663,3
,117,,,,844162933,4
,117,,,,844163037,4
,117,,,,844163693,4
,117,,,,844162985,4
,117,,,,844163102,2
,117,,,,844163121,3
,117,,,,844162913,4
,117,,,,844162913,4
,117,,,,844162770,4
,117,,,,844162870,4
,117,,,,844162743,4
,117,,,,844162743,3
,117,,,,844162770,5
,117,,,,844163204,4
,117,,,,844162793,4
,117,,,,844163454,4
,117,,,,844162913,3
,117,,,,844163511,3
,117,,,,844163712,3
,117,,,,844163615,4
,117,,,,844163511,3
,117,,,,844163136,3
,117,,,,844163821,3
,117,,,,844163962,3
,117,,,,844163858,3
,117,,,,844163962,3
,117,,,,844163770,3
,117,,,,844163870,4
,117,,,,844163216,3
,117,,,,844163121,2
,117,,,,844163693,4
,117,,,,844163992,3
,117,,,,844163977,3
,117,,,,844163896,3
,117,,,,844163821,3
,117,,,,844163204,3
,117,,,,844163943,3
,117,,,,844163543,4
,117,,,,844163821,3
,117,,,,844163896,3
,117,,,,844163896,4
,117,,,,844163543,3
,117,,,,844163929,3
,117,,,,844163454,4
,117,,,,844163929,3
,117,,,,844163896,3
,117,,,,844163962,3
,117,,,,844163870,3
,117,,,,844163858,3
,117,,,,844163977,3
,117,,,,844163896,3
,117,,,,844163734,4
,117,,,,844163734,3
,117,,,,844163770,3
,117,,,,844163734,4
,117,,,,844163615,4
,117,,,,844163454,3
,117,,,,844163734,4
,118,,,,944924731,2
,118,,,,944923703,2
,118,,,,944924487,4
,118,,,,944923926,4
,118,,,,944923926,4
,118,,,,944924329,4
,118,,,,944923703,5
,118,,,,944923551,3
,118,,,,944924487,4
,118,,,,944924329,4
,118,,,,944924360,5
,118,,,,944924276,5
,118,,,,944924731,4
,118,,,,944923926,3
,118,,,,944924731,4
,118,,,,944923926,4
,118,,,,944923926,5
,118,,,,944924731,4
,118,,,,944923703,4
,118,,,,944924731,3
,118,,,,944923551,3
,118,,,,944923989,4
,119,,,,1435942468,3.5
,119,,,,1435943180,4
,119,,,,1435943918,3
,119,,,,1435943952,5
,119,,,,1435943284,3
,119,,,,1435943240,5
,119,,,,1436563596,4
,119,,,,1435943910,4
,119,,,,1468432386,4.5
,119,,,,1435942470,4
,119,,,,1437815672,5
,119,,,,1435943225,4
,119,,,,1435943269,4
,119,,,,1435943914,4
,119,,,,1435942458,4
,119,,,,1437815683,4
,119,,,,1435944296,4
,119,,,,1435944444,4
,119,,,,1435943985,5
,119,,,,1435942698,4
,119,,,,1435944400,3
,119,,,,1435942472,4
,119,,,,1435944283,4
,119,,,,1435944456,3
,119,,,,1435944417,4
,119,,,,1435944293,5
,119,,,,1438547758,4.5
,119,,,,1435944634,5
,119,,,,1435944175,5
,119,,,,1435944274,4
,119,,,,1435944618,4
,119,,,,1435944551,3.5
,119,,,,1435944630,4
,119,,,,1435944545,4
,119,,,,1436563660,4.5
,119,,,,1435944180,4
,119,,,,1435944586,4
,119,,,,1435944543,4
,119,,,,1435944563,5
,119,,,,1435944431,3.5
,119,,,,1436563749,4.5
,119,,,,1435944575,3.5
,119,,,,1435944492,4
,119,,,,1435944509,4
,119,,,,1435944523,4
,119,,,,1443813263,4.5
,119,,,,1435944285,5
,119,,,,1435944174,5
,119,,,,1435944289,5
,119,,,,1435944440,4
,119,,,,1438440197,4.5
,119,,,,1436563338,4
,119,,,,1435944994,4
,119,,,,1436563806,4
,119,,,,1436563580,3
,119,,,,1435944765,4.5
,119,,,,1437850946,4.5
,119,,,,1439148522,4.5
,119,,,,1439153846,4
,119,,,,1436008346,4
,119,,,,1440881479,4.5
,119,,,,1436563804,4
,119,,,,1436563334,4.5
,119,,,,1435944759,5
,119,,,,1455448434,3.5
,119,,,,1505333121,4.5
,119,,,,1505073169,3.5
,119,,,,1505333113,3.5
,119,,,,1440881475,4
,119,,,,1436008305,4
,119,,,,1436563812,5
,119,,,,1438440230,4
,119,,,,1447664555,4
,119,,,,1439153850,4
,119,,,,1436007538,4
,119,,,,1436007517,4
,119,,,,1450537446,3.5
,119,,,,1438440151,4
,119,,,,1436007546,4
,119,,,,1436007573,3.5
,119,,,,1435944755,4.5
,119,,,,1436007488,4
,119,,,,1440879687,4
,119,,,,1436007513,3.5
,119,,,,1436007530,4
,119,,,,1436563627,4
,119,,,,1453664029,4
,119,,,,1435944762,5
,119,,,,1455448362,4
,119,,,,1455448458,3.5
,119,,,,1437859236,5
,119,,,,1436007497,3.5
,119,,,,1437763246,4.5
,119,,,,1435944763,4.5
,119,,,,1436006088,4
,119,,,,1455448369,4.5
,119,,,,1437850702,4.5
,119,,,,1437941156,4
,119,,,,1436006076,4
,119,,,,1437850727,4
,119,,,,1436007571,3
,119,,,,1436007555,3.5
,119,,,,1447664552,3.5
,119,,,,1438439640,5
,119,,,,1436007552,4
,119,,,,1436563837,4.5
,119,,,,1468432412,3.5
,119,,,,1439148560,3
,119,,,,1448742228,5
,119,,,,1505072352,5
,119,,,,1438439642,4
,119,,,,1436122200,4
,119,,,,1436008357,5
,119,,,,1438439652,5
,119,,,,1438439649,4.5
,119,,,,1437859238,5
,119,,,,1438439656,4.5
,119,,,,1451491358,4.5
,119,,,,1436007606,4
,119,,,,1437763251,4
,119,,,,1442823834,3.5
,119,,,,1436007608,3.5
,119,,,,1436008311,5
,119,,,,1436007604,4
,119,,,,1436007615,5
,119,,,,1436563840,4.5
,119,,,,1436007612,4
,119,,,,1435944138,4
,119,,,,1438547722,4
,119,,,,1439059231,4.5
,119,,,,1438440531,3.5
,119,,,,1447664496,5
,119,,,,1435944131,4
,119,,,,1438440214,4.5
,119,,,,1448750538,4
,119,,,,1438440527,4.5
,119,,,,1459195755,4.5
,119,,,,1436007619,4.5
,119,,,,1450537060,4
,119,,,,1439495481,5
,119,,,,1436007689,4.5
,119,,,,1439059096,4
,119,,,,1438440166,4.5
,119,,,,1436122207,3.5
,119,,,,1437859100,5
,119,,,,1436563613,4
,119,,,,1438547766,4
,119,,,,1436042420,4
,119,,,,1437850978,4
,119,,,,1436123447,5
,119,,,,1438440162,4.5
,119,,,,1436008297,5
,119,,,,1453712826,5
